hour,load,wind,solar
7598,127.00,0.00,0.00
7599,133.00,0.00,0.00
7600,143.00,0.00,0.00
7601,154.00,0.00,0.00
7602,160.00,0.00,0.00
7603,162.00,0.00,0.00
7604,151.00,0.00,0.00
7605,132.00,0.00,0.00
7606,112.00,0.00,0.00
7607,99.00,0.00,9.83
7608,96.60,0.00,33.03
7609,91.35,0.00,56.67
7610,87.15,0.00,76.02
7611,85.05,0.00,87.95
7612,86.10,0.00,92.13
7613,93.45,0.00,82.42
7614,108.15,0.00,65.34
7615,128.10,0.00,40.34
7616,145.95,0.00,14.51
7617,152.25,0.00,0.61
7618,148.05,0.00,0.00
7619,140.70,0.00,0.00
7620,134.40,0.00,0.00
7621,131.25,0.00,0.00
7622,133.35,0.00,0.00
7623,139.65,0.00,0.00
7624,150.15,0.08,0.00
7625,161.70,0.00,0.00
7626,168.00,0.00,0.00
7627,170.10,0.00,0.00
7628,158.55,0.00,0.00
7629,138.60,0.60,0.00
7630,117.60,1.20,0.00
7631,103.95,1.98,4.70
7632,87.40,1.34,15.58
7633,82.65,0.30,24.32
7634,78.85,0.02,25.14
7635,76.95,0.00,37.54
7636,77.90,0.00,43.04
7637,84.55,0.00,29.16
7638,97.85,0.00,25.79
7639,115.90,0.00,13.95
7640,132.05,0.00,5.83
7641,137.75,1.98,0.34
7642,133.95,9.82,0.00
7643,127.30,12.36,0.00
7644,121.60,15.47,0.00
7645,118.75,21.38,0.00
7646,120.65,30.24,0.00
7647,126.35,34.64,0.00
7648,135.85,30.24,0.00
7649,146.30,12.02,0.00
7650,152.00,6.54,0.00
7651,153.90,10.30,0.00
7652,143.45,22.43,0.00
7653,125.40,23.51,0.00
7654,106.40,36.33,0.00
7655,94.05,43.15,8.58
7656,92.00,33.38,33.29
7657,87.00,47.87,59.50
7658,83.00,73.71,84.05
7659,81.00,67.25,96.07
7660,82.00,63.40,97.30
7661,89.00,64.73,87.22
7662,103.00,64.92,67.44
7663,122.00,57.38,43.22
7664,139.00,35.81,16.21
7665,145.00,18.84,0.64
7666,141.00,12.42,0.00
7667,134.00,8.90,0.00
7668,128.00,5.08,0.00
7669,125.00,1.79,0.00
7670,127.00,0.08,0.00
7671,133.00,0.00,0.00
7672,143.00,0.29,0.00
7673,154.00,2.26,0.00
7674,160.00,6.26,0.00
7675,162.00,10.12,0.00
7676,151.00,11.82,0.00
7677,132.00,10.98,0.00
7678,112.00,9.19,0.00
7679,99.00,8.25,11.56
7680,96.60,4.32,39.87
7681,91.35,5.41,67.36
7682,87.15,17.81,87.14
7683,85.05,22.82,98.69
7684,86.10,15.86,98.72
7685,93.45,9.65,90.36
7686,108.15,6.92,70.81
7687,128.10,6.40,44.49
7688,145.95,5.85,16.41
7689,152.25,6.35,0.62
7690,148.05,7.52,0.00
7691,140.70,10.80,0.00
7692,134.40,13.25,0.00
7693,131.25,12.36,0.00
7694,133.35,8.03,0.00
7695,139.65,5.16,0.00
7696,150.15,3.66,0.00
7697,161.70,2.43,0.00
7698,168.00,1.51,0.00
7699,170.10,0.91,0.00
7700,158.55,1.02,0.00
7701,138.60,2.15,0.00
7702,117.60,3.70,0.00
7703,103.95,4.21,10.96
7704,87.40,2.38,38.75
7705,82.65,0.62,65.13
7706,78.85,1.00,85.42
7707,76.95,0.00,96.40
7708,77.90,0.00,97.95
7709,84.55,0.00,85.11
7710,97.85,0.00,65.77
7711,115.90,0.00,41.06
7712,132.05,0.00,15.04
7713,137.75,0.30,0.58
7714,133.95,3.32,0.00
7715,127.30,6.63,0.00
7716,121.60,9.07,0.00
7717,118.75,10.24,0.00
7718,120.65,10.61,0.00
7719,126.35,10.55,0.00
7720,135.85,9.59,0.00
7721,146.30,11.11,0.00
7722,152.00,12.02,0.00
7723,153.90,12.42,0.00
7724,143.45,13.61,0.00
7725,125.40,13.54,0.00
7726,106.40,11.56,0.00
7727,94.05,9.13,8.85
7728,92.00,4.06,35.03
7729,87.00,0.91,60.27
7730,83.00,8.30,82.50
7731,81.00,15.39,93.61
7732,82.00,11.30,97.06
7733,89.00,7.36,87.77
7734,103.00,4.10,69.39
7735,122.00,1.39,43.91
7736,139.00,0.00,15.99
7737,145.00,0.00,0.55
7738,141.00,0.00,0.00
7739,134.00,0.00,0.00
7740,128.00,0.00,0.00
7741,125.00,0.00,0.00
7742,127.00,0.00,0.00
7743,133.00,0.72,0.00
7744,143.00,1.49,0.00
7745,154.00,2.18,0.00
7746,160.00,2.29,0.00
7747,162.00,1.93,0.00
7748,151.00,1.41,0.00
7749,132.00,1.27,0.00
7750,112.00,1.64,0.00
7751,99.00,2.32,9.54
7752,96.60,1.51,35.96
7753,91.35,0.00,61.89
7754,87.15,0.49,81.67
7755,85.05,0.47,92.80
7756,86.10,0.00,97.14
7757,93.45,0.00,88.35
7758,108.15,0.00,70.37
7759,128.10,0.00,45.45
7760,145.95,0.00,17.05
7761,152.25,2.55,0.56
7762,148.05,8.14,0.00
7763,140.70,15.47,0.00
7764,134.40,21.28,0.00
7765,131.25,23.21,0.00
7766,133.35,21.95,0.00
7767,139.65,19.90,0.00
7768,150.15,17.31,0.00
7769,161.70,14.19,0.00
7770,168.00,10.98,0.00
7771,170.10,8.03,0.00
7772,158.55,5.85,0.00
7773,138.60,4.36,0.00
7774,117.60,3.66,0.00
7775,103.95,3.73,10.22
7776,87.40,2.26,37.93
7777,82.65,0.36,64.04
7778,78.85,0.62,83.88
7779,76.95,1.51,94.96
7780,77.90,1.85,98.65
7781,84.55,1.90,89.49
7782,97.85,1.54,71.18
7783,115.90,0.83,45.66
7784,132.05,0.00,18.35
7785,137.75,0.13,0.00
7786,133.95,2.12,0.00
7787,127.30,6.77,0.00
7788,121.60,13.39,0.00
7789,118.75,17.31,0.00
7790,120.65,15.08,0.00
7791,126.35,10.73,0.00
7792,135.85,7.57,0.00
7793,146.30,6.07,0.00
7794,152.00,5.63,0.00
7795,153.90,5.59,0.00
7796,143.45,5.29,0.00
7797,125.40,3.42,0.00
7798,106.40,1.49,0.00
7799,94.05,0.43,5.29
7800,92.00,0.00,19.01
7801,87.00,0.00,34.40
7802,83.00,0.00,46.18
7803,81.00,0.00,45.46
7804,82.00,0.00,39.72
7805,89.00,0.38,33.74
7806,103.00,0.34,27.00
7807,122.00,0.00,17.14
7808,139.00,0.00,7.37
7809,145.00,0.00,0.00
7810,141.00,0.00,0.00
7811,134.00,0.00,0.00
7812,128.00,0.00,0.00
7813,125.00,0.00,0.00
7814,127.00,0.00,0.00
7815,133.00,0.00,0.00
7816,143.00,0.00,0.00
7817,154.00,0.00,0.00
7818,160.00,1.04,0.00
7819,162.00,5.37,0.00
7820,151.00,13.32,0.00
7821,132.00,26.85,0.00
7822,112.00,35.42,0.00
7823,99.00,44.64,7.42
7824,96.60,60.62,32.51
7825,91.35,100.00,58.13
7826,87.15,100.00,79.51
7827,85.05,100.00,92.12
7828,86.10,100.00,92.10
7829,93.45,100.00,83.35
7830,108.15,100.00,65.49
7831,128.10,100.00,40.93
7832,145.95,63.03,15.83
7833,152.25,44.04,0.00
7834,148.05,47.24,0.00
7835,140.70,47.40,0.00
7836,134.40,46.31,0.00
7837,131.25,44.64,0.00
7838,133.35,41.13,0.00
7839,139.65,39.72,0.00
7840,150.15,35.16,0.00
7841,161.70,28.06,0.00
7842,168.00,21.57,0.00
7843,170.10,17.31,0.00
7844,158.55,12.97,0.00
7845,138.60,8.79,0.00
7846,117.60,6.35,0.00
7847,103.95,4.67,7.96
7848,87.40,3.49,33.33
7849,82.65,3.52,59.32
7850,78.85,2.12,79.11
7851,76.95,1.37,90.70
7852,77.90,1.09,87.92
7853,84.55,1.02,76.78
7854,97.85,1.27,59.36
7855,115.90,1.56,36.98
7856,132.05,1.39,14.28
7857,137.75,1.66,0.00
7858,133.95,4.32,0.00
7859,127.30,9.82,0.00
7860,121.60,16.65,0.00
7861,118.75,19.10,0.00
7862,120.65,22.14,0.00
7863,126.35,22.53,0.00
7864,135.85,20.26,0.00
7865,146.30,21.47,0.00
7866,152.00,23.12,0.00
7867,153.90,24.22,0.00
7868,143.45,25.04,0.00
7869,125.40,22.43,0.00
7870,106.40,17.81,0.00
7871,94.05,15.39,4.77
7872,92.00,10.49,21.32
7873,87.00,10.36,37.46
7874,83.00,10.06,58.90
7875,81.00,5.59,65.78
7876,82.00,2.26,71.91
7877,89.00,0.45,62.74
7878,103.00,0.00,47.94
7879,122.00,0.00,27.05
7880,139.00,0.00,8.49
7881,145.00,0.74,0.00
7882,141.00,5.54,0.00
7883,134.00,13.90,0.00
7884,128.00,24.22,0.00
7885,125.00,24.94,0.00
7886,127.00,18.06,0.00
7887,133.00,11.95,0.00
7888,143.00,11.05,0.00
7889,154.00,14.34,0.00
7890,160.00,17.06,0.00
7891,162.00,15.16,0.00
7892,151.00,10.61,0.00
7893,132.00,5.85,0.00
7894,112.00,2.64,0.00
7895,99.00,1.51,2.06
7896,96.60,0.93,12.18
7897,91.35,0.43,25.11
7898,87.15,0.29,38.33
7899,85.05,0.85,47.73
7900,86.10,1.13,52.96
7901,93.45,0.89,48.99
7902,108.15,0.32,40.00
7903,128.10,0.00,27.09
7904,145.95,0.00,12.03
7905,152.25,0.00,0.00
7906,148.05,0.00,0.00
7907,140.70,0.30,0.00
7908,134.40,1.51,0.00
7909,131.25,2.99,0.00
7910,133.35,4.52,0.00
7911,139.65,5.67,0.00
7912,150.15,6.35,0.00
7913,161.70,6.73,0.00
7914,168.00,6.87,0.00
7915,170.10,6.58,0.00
7916,158.55,6.21,0.00
7917,138.60,5.20,0.00
7918,117.60,3.70,0.00
7919,103.95,2.64,6.93
7920,87.40,0.98,30.33
7921,82.65,0.49,53.70
7922,78.85,1.04,72.00
7923,76.95,2.26,88.99
7924,77.90,2.74,89.97
7925,84.55,2.41,82.13
7926,97.85,1.56,64.50
7927,115.90,0.54,40.15
7928,132.05,0.00,15.12
7929,137.75,0.10,0.00
7930,133.95,0.34,0.00
7931,127.30,0.38,0.00
7932,121.60,0.18,0.00
7933,118.75,0.00,0.00
7934,120.65,0.00,0.00
7935,126.35,0.00,0.00
7936,135.85,0.00,0.00
7937,146.30,0.00,0.00
7938,152.00,0.00,0.00
7939,153.90,0.36,0.00
7940,143.45,1.66,0.00
7941,125.40,2.55,0.00
7942,106.40,2.01,0.00
7943,94.05,1.34,7.00
7944,92.00,1.59,33.04
7945,87.00,2.61,57.91
7946,83.00,12.02,77.35
7947,81.00,21.47,88.03
7948,82.00,17.98,91.57
7949,89.00,12.02,81.80
7950,103.00,8.68,63.83
7951,122.00,6.12,39.21
7952,139.00,4.06,14.25
7953,145.00,6.58,0.00
7954,141.00,11.89,0.00
7955,134.00,18.15,0.00
7956,128.00,19.54,0.00
7957,125.00,16.09,0.00
7958,127.00,12.09,0.00
7959,133.00,9.88,0.00
7960,143.00,8.63,0.00
7961,154.00,7.98,0.00
7962,160.00,6.26,0.00
7963,162.00,3.19,0.00
7964,151.00,0.39,0.00
7965,132.00,0.00,0.00
7966,112.00,0.00,0.00
7967,99.00,0.00,5.02
7968,96.60,0.00,23.84
7969,91.35,3.39,49.94
7970,87.15,26.85,61.01
7971,85.05,45.24,69.35
7972,86.10,50.59,69.59
7973,93.45,65.12,63.30
7974,108.15,94.51,47.41
7975,128.10,100.00,26.72
7976,145.95,100.00,8.86
7977,152.25,100.00,0.00
7978,148.05,100.00,0.00
7979,140.70,100.00,0.00
7980,134.40,95.25,0.00
7981,131.25,75.39,0.00
7982,133.35,56.50,0.00
7983,139.65,45.24,0.00
7984,150.15,41.56,0.00
7985,161.70,37.93,0.00
7986,168.00,38.20,0.00
7987,170.10,37.26,0.00
7988,158.55,33.38,0.00
7989,138.60,26.10,0.00
7990,117.60,21.76,0.00
7991,103.95,17.89,2.12
7992,87.40,18.06,7.79
7993,82.65,18.23,13.86
7994,78.85,15.39,17.81
7995,76.95,15.08,18.04
7996,77.90,18.58,8.38
7997,84.55,24.63,6.47
7998,97.85,33.01,5.43
7999,115.90,41.27,6.78
8000,132.05,45.09,2.57
8001,137.75,38.20,0.00
8002,133.95,28.74,0.00
8003,127.30,19.10,0.00
8004,121.60,14.93,0.00
8005,118.75,14.19,0.00
8006,120.65,14.41,0.00
8007,126.35,15.08,0.00
8008,135.85,14.56,0.00
8009,146.30,12.70,0.00
8010,152.00,10.98,0.00
8011,153.90,9.94,0.00
8012,143.45,8.74,0.00
8013,125.40,6.07,0.00
8014,106.40,3.73,0.00
8015,94.05,2.12,6.11
8016,92.00,0.29,34.78
8017,87.00,0.30,61.57
8018,83.00,0.41,81.97
8019,81.00,0.15,86.22
8020,82.00,0.53,69.62
8021,89.00,1.37,65.18
8022,103.00,2.23,49.26
8023,122.00,2.74,30.76
8024,139.00,2.64,11.79
8025,145.00,2.20,0.00
8026,141.00,1.98,0.00
8027,134.00,2.15,0.00
8028,128.00,2.12,0.00
8029,125.00,2.09,0.00
8030,127.00,1.95,0.00
8031,133.00,1.74,0.00
8032,143.00,1.51,0.00
8033,154.00,1.00,0.00
8034,160.00,0.53,0.00
8035,162.00,0.00,0.00
8036,151.00,0.00,0.00
8037,132.00,0.00,0.00
8038,112.00,0.00,0.00
8039,99.00,0.00,5.17
8040,96.60,0.00,27.01
8041,91.35,0.00,50.37
8042,87.15,0.00,67.65
8043,85.05,0.00,72.23
8044,86.10,0.00,67.87
8045,93.45,0.00,58.88
8046,108.15,0.00,50.61
8047,128.10,0.00,32.81
8048,145.95,0.00,12.82
8049,152.25,0.00,0.00
8050,148.05,0.00,0.00
8051,140.70,0.00,0.00
8052,134.40,0.00,0.00
8053,131.25,0.00,0.00
8054,133.35,1.37,0.00
8055,139.65,5.12,0.00
8056,150.15,8.14,0.00
8057,161.70,8.68,0.00
8058,168.00,6.87,0.00
8059,170.10,3.70,0.00
8060,158.55,1.56,0.00
8061,138.60,0.54,0.00
8062,117.60,0.00,0.00
8063,103.95,0.00,3.66
8064,87.40,0.00,19.63
8065,82.65,0.00,37.36
8066,78.85,0.00,54.06
8067,76.95,0.00,70.97
8068,77.90,0.00,84.08
8069,84.55,0.00,78.17
8070,97.85,0.00,57.64
8071,115.90,0.00,33.90
8072,132.05,0.00,11.62
8073,137.75,0.00,0.00
8074,133.95,0.00,0.00
8075,127.30,0.00,0.00
8076,121.60,0.00,0.00
8077,118.75,0.00,0.00
8078,120.65,0.00,0.00
8079,126.35,0.00,0.00
8080,135.85,0.00,0.00
8081,146.30,0.00,0.00
8082,152.00,0.00,0.00
8083,153.90,0.00,0.00
8084,143.45,0.00,0.00
8085,125.40,0.00,0.00
8086,106.40,0.00,0.00
8087,94.05,0.00,3.85
8088,92.00,1.04,19.91
8089,87.00,1.72,38.08
8090,83.00,1.85,54.47
8091,81.00,3.12,56.04
8092,82.00,4.36,51.83
8093,89.00,3.84,49.95
8094,103.00,1.72,42.36
8095,122.00,0.58,27.05
8096,139.00,0.00,11.69
8097,145.00,0.00,0.00
8098,141.00,0.00,0.00
8099,134.00,0.00,0.00
8100,128.00,1.25,0.00
8101,125.00,3.66,0.00
8102,127.00,6.12,0.00
8103,133.00,6.73,0.00
8104,143.00,4.52,0.00
8105,154.00,2.01,0.00
8106,160.00,0.60,0.00
8107,162.00,0.72,0.00
8108,151.00,1.25,0.00
8109,132.00,2.04,0.00
8110,112.00,2.93,0.00
8111,99.00,3.70,5.38
8112,96.60,2.96,29.75
8113,91.35,0.36,54.55
8114,87.15,1.04,74.12
8115,85.05,1.34,81.61
8116,86.10,0.20,71.44
8117,93.45,0.00,64.46
8118,108.15,0.00,52.51
8119,128.10,0.00,33.74
8120,145.95,0.00,12.77
8121,152.25,0.00,0.00
8122,148.05,0.00,0.00
8123,140.70,0.00,0.00
8124,134.40,0.00,0.00
8125,131.25,0.00,0.00
8126,133.35,0.11,0.00
8127,139.65,0.00,0.00
8128,150.15,0.00,0.00
8129,161.70,1.09,0.00
8130,168.00,4.83,0.00
8131,170.10,8.74,0.00
8132,158.55,15.47,0.00
8133,138.60,24.42,0.00
8134,117.60,32.52,0.00
8135,103.95,39.02,4.34
8136,87.40,31.79,27.82
8137,82.65,18.49,55.12
8138,78.85,45.55,79.52
8139,76.95,46.93,91.96
8140,77.90,34.90,91.32
8141,84.55,25.25,83.37
8142,97.85,17.73,66.13
8143,115.90,10.92,40.84
8144,132.05,4.06,14.94
8145,137.75,0.00,0.00
8146,133.95,0.00,0.00
8147,127.30,0.00,0.00
8148,121.60,0.06,0.00
8149,118.75,4.83,0.00
8150,120.65,11.56,0.00
8151,126.35,16.74,0.00
8152,135.85,19.63,0.00
8153,146.30,21.10,0.00
8154,152.00,22.62,0.00
8155,153.90,23.71,0.00
8156,143.45,23.51,0.00
8157,125.40,22.14,0.00
8158,106.40,21.10,0.00
8159,94.05,20.36,5.19
8160,92.00,12.15,30.66
8161,87.00,3.84,57.24
8162,83.00,8.63,78.08
8163,81.00,13.68,90.42
8164,82.00,18.15,93.74
8165,89.00,23.61,85.95
8166,103.00,28.51,68.74
8167,122.00,29.77,44.14
8168,139.00,24.02,17.05
8169,145.00,25.25,0.00
8170,141.00,31.06,0.00
8171,134.00,45.85,0.00
8172,128.00,60.80,0.00
8173,125.00,68.83,0.00
8174,127.00,67.05,0.00
8175,133.00,52.90,0.00
8176,143.00,44.19,0.00
8177,154.00,40.00,0.00
8178,160.00,35.16,0.00
8179,162.00,29.89,0.00
8180,151.00,24.94,0.00
8181,132.00,21.28,0.00
8182,112.00,18.84,0.00
8183,99.00,17.98,4.28
8184,96.60,11.43,26.78
8185,91.35,4.25,50.61
8186,87.15,4.17,70.37
8187,85.05,20.45,81.71
8188,86.10,33.26,79.16
8189,93.45,35.29,67.84
8190,108.15,30.47,49.79
8191,128.10,19.01,29.80
8192,145.95,12.02,12.46
8193,152.25,6.82,0.00
8194,148.05,4.87,0.00
8195,140.70,7.31,0.00
8196,134.40,11.43,0.00
8197,131.25,15.31,0.00
8198,133.35,15.31,0.00
8199,139.65,12.42,0.00
8200,150.15,9.76,0.00
8201,161.70,8.90,0.00
8202,168.00,9.88,0.00
8203,170.10,11.50,0.00
8204,158.55,13.61,0.00
8205,138.60,16.09,0.00
8206,117.60,17.47,0.00
8207,103.95,18.66,1.48
8208,87.40,14.11,10.73
8209,82.65,6.68,18.39
8210,78.85,7.88,24.96
8211,76.95,8.52,32.49
8212,77.90,5.76,40.42
8213,84.55,3.84,37.08
8214,97.85,2.83,28.43
8215,115.90,2.35,17.22
8216,132.05,3.19,5.61
8217,137.75,7.42,0.00
8218,133.95,13.68,0.00
8219,127.30,17.98,0.00
8220,121.60,17.81,0.00
8221,118.75,16.02,0.00
8222,120.65,13.68,0.00
8223,126.35,11.56,0.00
8224,135.85,10.49,0.00
8225,146.30,10.86,0.00
8226,152.00,12.36,0.00
8227,153.90,13.39,0.00
8228,143.45,13.39,0.00
8229,125.40,13.04,0.00
8230,106.40,12.42,0.00
8231,94.05,10.61,0.66
8232,92.00,7.98,3.65
8233,87.00,9.24,6.74
8234,83.00,12.97,9.07
8235,81.00,13.90,12.60
8236,82.00,13.97,13.71
8237,89.00,16.49,10.35
8238,103.00,18.58,9.92
8239,122.00,14.78,5.83
8240,139.00,11.24,2.02
8241,145.00,12.77,0.00
8242,141.00,19.72,0.00
8243,134.00,28.29,0.00
8244,128.00,27.73,0.00
8245,125.00,36.59,0.00
8246,127.00,32.27,0.00
8247,133.00,12.15,0.00
8248,143.00,5.00,0.00
8249,154.00,13.11,0.00
8250,160.00,62.09,0.00
8251,162.00,100.00,0.00
8252,151.00,100.00,0.00
8253,132.00,100.00,0.00
8254,112.00,100.00,0.00
8255,99.00,95.99,1.11
8256,96.60,95.25,7.42
8257,91.35,88.76,13.62
8258,87.15,73.71,9.75
8259,85.05,69.43,15.12
8260,86.10,84.37,17.44
8261,93.45,84.60,14.70
8262,108.15,68.83,8.05
8263,128.10,60.07,6.28
8264,145.95,54.08,3.07
8265,152.25,51.24,0.00
8266,148.05,51.57,0.00
8267,140.70,46.93,0.00
8268,134.40,38.48,0.00
8269,131.25,32.52,0.00
8270,133.35,29.19,0.00
8271,139.65,30.12,0.00
8272,150.15,30.59,0.00
8273,161.70,26.63,0.00
8274,168.00,22.14,0.00
8275,170.10,19.28,0.00
8276,158.55,18.06,0.00
8277,138.60,15.55,0.00
8278,117.60,12.15,0.00
8279,103.95,9.59,2.63
8280,87.40,5.20,15.91
8281,82.65,1.77,31.93
8282,78.85,0.15,45.18
8283,76.95,0.00,52.78
8284,77.90,0.00,46.96
8285,84.55,0.00,35.56
8286,97.85,0.00,27.90
8287,115.90,0.00,14.81
8288,132.05,0.00,4.88
8289,137.75,0.00,0.00
8290,133.95,0.00,0.00
8291,127.30,0.00,0.00
8292,121.60,0.00,0.00
8293,118.75,0.91,0.00
8294,120.65,2.96,0.00
8295,126.35,6.12,0.00
8296,135.85,9.19,0.00
8297,146.30,12.70,0.00
8298,152.00,16.90,0.00
8299,153.90,21.10,0.00
8300,143.45,22.14,0.00
8301,125.40,21.66,0.00
8302,106.40,20.63,0.00
8303,94.05,18.40,0.82
8304,92.00,19.10,4.68
8305,87.00,14.78,7.40
8306,83.00,8.74,13.86
8307,81.00,5.41,12.15
8308,82.00,3.39,13.10
8309,89.00,1.56,15.62
8310,103.00,0.16,12.46
8311,122.00,0.00,9.11
8312,139.00,0.00,4.22
8313,145.00,0.60,0.00
8314,141.00,3.66,0.00
8315,134.00,5.12,0.00
8316,128.00,4.40,0.00
8317,125.00,4.10,0.00
8318,127.00,2.58,0.00
8319,133.00,0.25,0.00
8320,143.00,0.00,0.00
8321,154.00,0.00,0.00
8322,160.00,0.00,0.00
8323,162.00,0.00,0.00
8324,151.00,0.47,0.00
8325,132.00,1.82,0.00
8326,112.00,2.43,0.00
8327,99.00,1.87,0.66
8328,96.60,0.00,3.53
8329,91.35,0.00,5.37
8330,87.15,0.00,6.15
8331,85.05,0.00,9.95
8332,86.10,0.00,10.29
8333,93.45,0.00,9.58
8334,108.15,0.10,9.38
8335,128.10,3.73,7.07
8336,145.95,17.39,3.75
8337,152.25,31.79,0.00
8338,148.05,36.73,0.00
8339,140.70,43.74,0.00
8340,134.40,50.10,0.00
8341,131.25,63.22,0.00
8342,133.35,93.30,0.00
8343,139.65,100.00,0.00
8344,150.15,91.61,0.00
8345,161.70,69.43,0.00
8346,168.00,89.70,0.00
8347,170.10,99.24,0.00
8348,158.55,94.03,0.00
8349,138.60,99.49,0.00
8350,117.60,97.98,0.00
8351,103.95,80.79,0.59
8352,87.40,86.43,3.95
8353,82.65,100.00,7.71
8354,78.85,87.36,10.38
8355,76.95,88.76,8.96
8356,77.90,100.00,12.19
8357,84.55,100.00,6.40
8358,97.85,100.00,6.28
8359,115.90,100.00,5.49
8360,132.05,100.00,3.38
8361,137.75,100.00,0.00
8362,133.95,100.00,0.00
8363,127.30,100.00,0.00
8364,121.60,84.37,0.00
8365,118.75,58.80,0.00
8366,120.65,43.74,0.00
8367,126.35,35.42,0.00
8368,135.85,32.64,0.00
8369,146.30,27.40,0.00
8370,152.00,23.21,0.00
8371,153.90,21.66,0.00
8372,143.45,20.91,0.00
8373,125.40,18.15,0.00
8374,106.40,14.56,0.00
8375,94.05,13.90,2.00
8376,92.00,13.82,11.85
8377,87.00,20.91,22.43
8378,83.00,22.14,26.07
8379,81.00,23.21,33.38
8380,82.00,29.66,21.83
8381,89.00,38.89,25.20
8382,103.00,44.94,18.86
8383,122.00,47.24,18.95
8384,139.00,41.13,7.48
8385,145.00,28.63,0.00
8386,141.00,22.24,0.00
8387,134.00,18.40,0.00
8388,128.00,14.48,0.00
8389,125.00,10.86,0.00
8390,127.00,9.36,0.00
8391,133.00,11.63,0.00
8392,143.00,14.04,0.00
8393,154.00,13.47,0.00
8394,160.00,12.02,0.00
8395,162.00,9.94,0.00
8396,151.00,7.62,0.00
8397,132.00,5.08,0.00
8398,112.00,3.32,0.00
8399,99.00,2.86,2.48
8400,96.60,2.68,15.23
8401,91.35,4.79,28.24
8402,87.15,4.67,36.58
8403,85.05,2.49,40.45
8404,86.10,1.22,27.78
8405,93.45,0.93,17.67
8406,108.15,1.20,15.81
8407,128.10,1.51,11.28
8408,145.95,1.72,4.36
8409,152.25,2.04,0.00
8410,148.05,3.32,0.00
8411,140.70,5.04,0.00
8412,134.40,5.50,0.00
8413,131.25,4.83,0.00
8414,133.35,4.13,0.00
8415,139.65,4.63,0.00
8416,150.15,5.08,0.00
8417,161.70,5.67,0.00
8418,168.00,6.58,0.00
8419,170.10,7.26,0.00
8420,158.55,6.40,0.00
8421,138.60,4.63,0.00
8422,117.60,3.22,0.00
8423,103.95,1.95,0.56
8424,87.40,0.47,3.04
8425,82.65,0.00,4.33
8426,78.85,0.00,4.76
8427,76.95,0.00,6.71
8428,77.90,0.15,9.09
8429,84.55,1.46,9.75
8430,97.85,2.71,8.29
8431,115.90,3.22,5.70
8432,132.05,2.89,2.01
8433,137.75,2.71,0.17
8434,133.95,3.35,0.00
8435,127.30,4.06,0.00
8436,121.60,4.21,0.00
8437,118.75,4.13,0.00
8438,120.65,4.13,0.00
8439,126.35,3.95,0.00
8440,135.85,3.59,0.00
8441,146.30,3.39,0.00
8442,152.00,2.52,0.00
8443,153.90,1.20,0.00
8444,143.45,0.10,0.00
8445,125.40,0.00,0.00
8446,106.40,0.00,0.00
8447,94.05,0.00,2.30
8448,92.00,0.00,18.54
8449,87.00,0.10,38.27
8450,83.00,0.43,55.89
8451,81.00,1.37,66.55
8452,82.00,2.86,67.75
8453,89.00,4.71,54.02
8454,103.00,6.77,45.75
8455,122.00,9.07,27.74
8456,139.00,10.06,9.42
8457,145.00,11.05,0.42
8458,141.00,16.09,0.00
8459,134.00,21.10,0.00
8460,128.00,22.72,0.00
8461,125.00,22.14,0.00
8462,127.00,20.45,0.00
8463,133.00,19.01,0.00
8464,143.00,15.78,0.00
8465,154.00,13.68,0.00
8466,160.00,15.31,0.00
8467,162.00,18.15,0.00
8468,151.00,19.10,0.00
8469,132.00,17.14,0.00
8470,112.00,15.31,0.00
8471,99.00,13.25,1.83
8472,96.60,8.63,15.69
8473,91.35,7.67,36.84
8474,87.15,5.59,51.39
8475,85.05,4.48,66.00
8476,86.10,5.59,48.30
8477,93.45,8.30,47.70
8478,108.15,13.32,38.26
8479,128.10,21.28,24.26
8480,145.95,30.59,9.31
8481,152.25,37.80,0.46
8482,148.05,40.98,0.00
8483,140.70,38.34,0.00
8484,134.40,35.03,0.00
8485,131.25,31.18,0.00
8486,133.35,25.88,0.00
8487,139.65,24.53,0.00
8488,150.15,23.51,0.00
8489,161.70,20.63,0.00
8490,168.00,16.82,0.00
8491,170.10,13.39,0.00
8492,158.55,11.50,0.00
8493,138.60,11.95,0.00
8494,117.60,13.75,0.00
8495,103.95,15.47,2.76
8496,87.40,13.75,23.32
8497,82.65,30.12,48.83
8498,78.85,34.64,71.37
8499,76.95,34.64,86.62
8500,77.90,35.81,83.60
8501,84.55,38.89,78.56
8502,97.85,42.86,63.24
8503,115.90,47.40,39.03
8504,132.05,47.87,14.86
8505,137.75,40.70,0.60
8506,133.95,37.66,0.00
8507,127.30,30.59,0.00
8508,121.60,24.32,0.00
8509,118.75,19.01,0.00
8510,120.65,15.55,0.00
8511,126.35,13.61,0.00
8512,135.85,12.56,0.00
8513,146.30,10.86,0.00
8514,152.00,7.77,0.00
8515,153.90,5.37,0.00
8516,143.45,3.05,0.00
8517,125.40,1.87,0.00
8518,106.40,1.66,0.00
8519,94.05,1.51,2.84
8520,92.00,1.79,23.17
8521,87.00,2.23,44.54
8522,83.00,1.11,61.13
8523,81.00,0.02,73.18
8524,82.00,0.00,81.86
8525,89.00,0.87,78.00
8526,103.00,2.38,60.05
8527,122.00,4.21,36.86
8528,139.00,4.83,14.36
8529,145.00,5.16,0.57
